id,name,group,vote,first,info,ratio,vratio,fratio,vote1,first1,ratio1,vratio1,fratio1,vote2,first2,ratio2,vratio2,fratio2
477,心绮楼祭囃子,暗黑能乐集心绮楼‎,19,1,<a href='./?m=info&type=music&id=477' target='_blank'>点击查看详情</a>,5.26%,0.28%,0.02%,19,1,5.26%,0.33%,0.02%,18,1,5.56%,0.29%,0.02%
478,出演者选择,暗黑能乐集心绮楼‎,1,0,<a href='./?m=info&type=music&id=478' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
479,没用上的场所,暗黑能乐集心绮楼‎,0,0,<a href='./?m=info&type=music&id=479' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,2,0,0%,0.03%,0%
480,Lastword发动,暗黑能乐集心绮楼‎,5,0,<a href='./?m=info&type=music&id=480' target='_blank'>点击查看详情</a>,0%,0.07%,0%,2,0,0%,0.03%,0%,4,0,0%,0.06%,0%
481,天真无邪的二人的博物志,燕石博物志,145,6,<a href='./?m=info&type=music&id=481' target='_blank'>点击查看详情</a>,4.14%,2.13%,0.09%,158,9,5.7%,2.75%,0.17%,207,17,8.21%,3.31%,0.29%
482,Dr. Latency的令人不眠之瞳,燕石博物志,16,0,<a href='./?m=info&type=music&id=482' target='_blank'>点击查看详情</a>,0%,0.24%,0%,11,0,0%,0.19%,0%,23,2,8.7%,0.37%,0.03%
483,比普朗克更短的须臾,燕石博物志,14,2,<a href='./?m=info&type=music&id=483' target='_blank'>点击查看详情</a>,14.29%,0.21%,0.03%,9,1,11.11%,0.16%,0.02%,20,2,10%,0.32%,0.03%
484,薛定谔的怪猫,燕石博物志,28,2,<a href='./?m=info&type=music&id=484' target='_blank'>点击查看详情</a>,7.14%,0.41%,0.03%,47,3,6.38%,0.82%,0.06%,50,4,8%,0.8%,0.07%
485,禁忌的膜壁,燕石博物志,4,0,<a href='./?m=info&type=music&id=485' target='_blank'>点击查看详情</a>,0%,0.06%,0%,4,0,0%,0.07%,0%,18,1,5.56%,0.29%,0.02%
486,Bar·Old Adam,旧约酒吧，秘封噩梦日记,32,2,<a href='./?m=info&type=music&id=486' target='_blank'>点击查看详情</a>,6.25%,0.47%,0.03%,49,0,0%,0.85%,0%,32,2,6.25%,0.51%,0.03%
487,燕石博物志所带来的黑暗,旧约酒吧，秘封噩梦日记,6,0,<a href='./?m=info&type=music&id=487' target='_blank'>点击查看详情</a>,0%,0.09%,0%,6,0,0%,0.1%,0%,8,0,0%,0.13%,0%
488,Outsider Cocktail,旧约酒吧,2,0,<a href='./?m=info&type=music&id=488' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,0%,0.03%,0%,5,0,0%,0.08%,0%
489,旧世界的冒险酒吧,旧约酒吧,5,0,<a href='./?m=info&type=music&id=489' target='_blank'>点击查看详情</a>,0%,0.07%,0%,8,0,0%,0.14%,0%,6,0,0%,0.1%,0%
490,宿醉者的同床异梦,旧约酒吧,94,7,<a href='./?m=info&type=music&id=490' target='_blank'>点击查看详情</a>,7.45%,1.38%,0.11%,88,6,6.82%,1.53%,0.11%,101,7,6.93%,1.61%,0.12%
491,Mysterious Shrine,其他作品,2,0,<a href='./?m=info&type=music&id=491' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,0%,0.03%,0%,1,0,0%,0.02%,0%
492,樱花舞落的天空,东方天空璋,14,1,<a href='./?m=info&type=music&id=492' target='_blank'>点击查看详情</a>,7.14%,0.21%,0.02%,15,1,6.67%,0.26%,0.02%,28,4,14.29%,0.45%,0.07%
493,希望之星直升青霄,东方天空璋,51,0,<a href='./?m=info&type=music&id=493' target='_blank'>点击查看详情</a>,0%,0.75%,0%,52,1,1.92%,0.91%,0.02%,58,1,1.72%,0.93%,0.02%
494,仲夏的妖精梦,东方天空璋,28,1,<a href='./?m=info&type=music&id=494' target='_blank'>点击查看详情</a>,3.57%,0.41%,0.02%,35,2,5.71%,0.61%,0.04%,40,4,10%,0.64%,0.07%
495,妖怪山间无色风,东方天空璋,4,0,<a href='./?m=info&type=music&id=495' target='_blank'>点击查看详情</a>,0%,0.06%,0%,17,0,0%,0.3%,0%,20,0,0%,0.32%,0%
496,深山的遭遇,东方天空璋,2,1,<a href='./?m=info&type=music&id=496' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,4,0,0%,0.07%,0%,16,2,12.5%,0.26%,0.03%
497,泳于樱色之海,东方天空璋,47,0,<a href='./?m=info&type=music&id=497' target='_blank'>点击查看详情</a>,0%,0.69%,0%,49,0,0%,0.85%,0%,100,2,2%,1.6%,0.03%
498,一对的神兽,东方天空璋,30,2,<a href='./?m=info&type=music&id=498' target='_blank'>点击查看详情</a>,6.67%,0.44%,0.03%,38,1,2.63%,0.66%,0.02%,89,4,4.49%,1.42%,0.07%
499,幻想的White Traveler,东方天空璋,117,6,<a href='./?m=info&type=music&id=499' target='_blank'>点击查看详情</a>,5.13%,1.72%,0.09%,132,9,6.82%,2.3%,0.17%,182,17,9.34%,2.91%,0.29%
500,魔法的笠地藏,东方天空璋,12,0,<a href='./?m=info&type=music&id=500' target='_blank'>点击查看详情</a>,0%,0.18%,0%,22,2,9.09%,0.38%,0.04%,40,2,5%,0.64%,0.03%
501,禁断之门对面，是此世还是彼世,东方天空璋,15,0,<a href='./?m=info&type=music&id=501' target='_blank'>点击查看详情</a>,0%,0.22%,0%,22,0,0%,0.38%,0%,52,5,9.62%,0.83%,0.08%
502,Crazy Back Dancers,东方天空璋,138,5,<a href='./?m=info&type=music&id=502' target='_blank'>点击查看详情</a>,3.62%,2.03%,0.08%,175,11,6.29%,3.05%,0.2%,221,12,5.43%,3.53%,0.2%
503,Into Backdoor,东方天空璋,2,0,<a href='./?m=info&type=music&id=503' target='_blank'>点击查看详情</a>,0%,0.03%,0%,6,1,16.67%,0.1%,0.02%,17,0,0%,0.27%,0%
504,被秘匿的四个季节,东方天空璋，秘封噩梦日记,393,38,<a href='./?m=info&type=music&id=504' target='_blank'>点击查看详情</a>,9.67%,5.78%,0.59%,418,30,7.18%,7.28%,0.55%,360,31,8.61%,5.75%,0.52%
505,门再也进不去了,东方天空璋,14,0,<a href='./?m=info&type=music&id=505' target='_blank'>点击查看详情</a>,0%,0.21%,0%,25,1,4%,0.44%,0.02%,35,1,2.86%,0.56%,0.02%
506,秘神摩多罗　～ Hidden Star in All Seasons.,东方天空璋,346,31,<a href='./?m=info&type=music&id=506' target='_blank'>点击查看详情</a>,8.96%,5.08%,0.48%,298,14,4.7%,5.19%,0.26%,358,28,7.82%,5.72%,0.47%
507,不自然的自然,东方天空璋,0,0,<a href='./?m=info&type=music&id=507' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
508,白色旅人,东方天空璋,89,4,<a href='./?m=info&type=music&id=508' target='_blank'>点击查看详情</a>,4.49%,1.31%,0.06%,89,4,4.49%,1.55%,0.07%,103,6,5.83%,1.65%,0.1%
509,圣辇船飞向天空,东方凭依华，完全凭依唱片名录,1,0,<a href='./?m=info&type=music&id=509' target='_blank'>点击查看详情</a>,0%,0.01%,0%,7,0,0%,0.12%,0%,-,-,-,-,-
510,新竹林大火,深秘乐曲集·补，东方深秘录PS4版，东方凭依华,5,0,<a href='./?m=info&type=music&id=510' target='_blank'>点击查看详情</a>,0%,0.07%,0%,7,1,14.29%,0.12%,0.02%,13,0,0%,0.21%,0%
511,亿万劫之钟,深秘乐曲集·补，东方深秘录PS4版，东方凭依华,2,0,<a href='./?m=info&type=music&id=511' target='_blank'>点击查看详情</a>,0%,0.03%,0%,5,0,0%,0.09%,0%,5,0,0%,0.08%,0%
512,Occult Attract,东方外来韦编，深秘乐曲集·补，东方深秘录PS4版,1,0,<a href='./?m=info&type=music&id=512' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.02%,0%,0,0,0%,0%,0%
513,境界民俗,深秘乐曲集·补，东方深秘录PS4版,0,0,<a href='./?m=info&type=music&id=513' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
514,凭投依合,东方凭依华，完全凭依唱片名录,1,0,<a href='./?m=info&type=music&id=514' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,-,-,-,-,-
515,容貌错乱　～ Horrible Night,深秘乐曲集·补，东方深秘录PS4版,1,0,<a href='./?m=info&type=music&id=515' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.02%,0%,0,0,0%,0%,0%
516,识文解意的爱书人,东方铃奈庵,120,11,<a href='./?m=info&type=music&id=516' target='_blank'>点击查看详情</a>,9.17%,1.76%,0.17%,111,11,9.91%,1.93%,0.2%,122,6,4.92%,1.95%,0.1%
517,Mushroom·Waltz,东方凭依华，完全凭依唱片名录,2,0,<a href='./?m=info&type=music&id=517' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,0,0%,0.02%,0%,3,0,0%,0.05%,0%
518,不灭的赤魂,东方凭依华，完全凭依唱片名录,6,0,<a href='./?m=info&type=music&id=518' target='_blank'>点击查看详情</a>,0%,0.09%,0%,7,0,0%,0.12%,0%,7,0,0%,0.11%,0%
519,法力之下的平等,东方凭依华，完全凭依唱片名录,0,0,<a href='./?m=info&type=music&id=519' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,-,-,-,-,-
520,恒常不变的参庙祀,东方凭依华，完全凭依唱片名录,1,0,<a href='./?m=info&type=music&id=520' target='_blank'>点击查看详情</a>,0%,0.01%,0%,3,1,33.33%,0.05%,0.02%,-,-,-,-,-
521,光辉的天球仪,东方凭依华，完全凭依唱片名录,14,1,<a href='./?m=info&type=music&id=521' target='_blank'>点击查看详情</a>,7.14%,0.21%,0.02%,9,0,0%,0.16%,0%,-,-,-,-,-
522,泽之河童的技术力,东方凭依华，完全凭依唱片名录,5,0,<a href='./?m=info&type=music&id=522' target='_blank'>点击查看详情</a>,0%,0.07%,0%,4,0,0%,0.07%,0%,-,-,-,-,-
523,地底绽放的蔷薇,东方凭依华，完全凭依唱片名录,18,2,<a href='./?m=info&type=music&id=523' target='_blank'>点击查看详情</a>,11.11%,0.26%,0.03%,14,1,7.14%,0.24%,0.02%,-,-,-,-,-
524,在深绿的狸森里,东方凭依华，完全凭依唱片名录,1,0,<a href='./?m=info&type=music&id=524' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.02%,0%,-,-,-,-,-
525,心绮楼演舞,东方凭依华，完全凭依唱片名录,4,0,<a href='./?m=info&type=music&id=525' target='_blank'>点击查看详情</a>,0%,0.06%,0%,5,0,0%,0.09%,0%,-,-,-,-,-
526,落日映照下的逆城,东方凭依华，完全凭依唱片名录,4,0,<a href='./?m=info&type=music&id=526' target='_blank'>点击查看详情</a>,0%,0.06%,0%,4,0,0%,0.07%,0%,-,-,-,-,-
527,克服万千之试炼,东方凭依华，完全凭依唱片名录,1,0,<a href='./?m=info&type=music&id=527' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,-,-,-,-,-
528,梦世界民俗,东方凭依华，完全凭依唱片名录,1,0,<a href='./?m=info&type=music&id=528' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.02%,0%,-,-,-,-,-
529,永远延续的回廊,东方凭依华，完全凭依唱片名录,0,0,<a href='./?m=info&type=music&id=529' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,-,-,-,-,-
530,Sleep Sheep·Parade,东方凭依华，完全凭依唱片名录,2,0,<a href='./?m=info&type=music&id=530' target='_blank'>点击查看详情</a>,0%,0.03%,0%,7,0,0%,0.12%,0%,-,-,-,-,-
531,到达有顶天,东方凭依华，完全凭依唱片名录,5,0,<a href='./?m=info&type=music&id=531' target='_blank'>点击查看详情</a>,0%,0.07%,0%,3,0,0%,0.05%,0%,-,-,-,-,-
532,凭坐处于梦与现实之间　～ Necro-Fantasia,东方凭依华，完全凭依唱片名录,68,6,<a href='./?m=info&type=music&id=532' target='_blank'>点击查看详情</a>,8.82%,1%,0.09%,54,6,11.11%,0.94%,0.11%,-,-,-,-,-
533,今宵是飘逸的自我主义者(Live ver)　～ Egoistic Flowers.,东方凭依华，完全凭依唱片名录,1526,216,<a href='./?m=info&type=music&id=533' target='_blank'>点击查看详情</a>,14.15%,22.42%,3.33%,919,123,13.38%,16%,2.26%,-,-,-,-,-
534,连带责人,东方凭依华，完全凭依唱片名录,0,0,<a href='./?m=info&type=music&id=534' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,-,-,-,-,-
535,合缘奇缘,东方凭依华，完全凭依唱片名录,1,0,<a href='./?m=info&type=music&id=535' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,-,-,-,-,-
536,异心同体,东方凭依华，完全凭依唱片名录,2,0,<a href='./?m=info&type=music&id=536' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,0,0%,0%,0%,-,-,-,-,-
537,豪言壮语,东方凭依华，完全凭依唱片名录,1,0,<a href='./?m=info&type=music&id=537' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,-,-,-,-,-
538,智略纵横,东方凭依华，完全凭依唱片名录,0,0,<a href='./?m=info&type=music&id=538' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,-,-,-,-,-
539,意气洋洋,东方凭依华，完全凭依唱片名录,0,0,<a href='./?m=info&type=music&id=539' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,-,-,-,-,-
540,开演间近,东方凭依华，完全凭依唱片名录,0,0,<a href='./?m=info&type=music&id=540' target='_blank'>点击查看详情</a>,0%,0%,0%,2,0,0%,0.03%,0%,-,-,-,-,-
541,行云流水,东方凭依华，完全凭依唱片名录,6,0,<a href='./?m=info&type=music&id=541' target='_blank'>点击查看详情</a>,0%,0.09%,0%,2,0,0%,0.03%,0%,-,-,-,-,-
542,异变的种子,东方凭依华，完全凭依唱片名录,4,0,<a href='./?m=info&type=music&id=542' target='_blank'>点击查看详情</a>,0%,0.06%,0%,4,0,0%,0.07%,0%,-,-,-,-,-
543,疑惑的萌芽,东方凭依华，完全凭依唱片名录,1,0,<a href='./?m=info&type=music&id=543' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.02%,0%,-,-,-,-,-
544,含苞待放的凭依华,东方凭依华，完全凭依唱片名录,3,0,<a href='./?m=info&type=music&id=544' target='_blank'>点击查看详情</a>,0%,0.04%,0%,4,0,0%,0.07%,0%,-,-,-,-,-
545,通往真相的枝叶,东方凭依华，完全凭依唱片名录,2,0,<a href='./?m=info&type=music&id=545' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,0,0%,0.02%,0%,-,-,-,-,-
546,争奇斗艳的凭依华,东方凭依华，完全凭依唱片名录,10,1,<a href='./?m=info&type=music&id=546' target='_blank'>点击查看详情</a>,10%,0.15%,0.02%,14,0,0%,0.24%,0%,-,-,-,-,-
547,飞舞飘散的凭依华吹雪,东方凭依华，完全凭依唱片名录,23,2,<a href='./?m=info&type=music&id=547' target='_blank'>点击查看详情</a>,8.7%,0.34%,0.03%,24,0,0%,0.42%,0%,-,-,-,-,-
548,凭依华,完全凭依唱片名录,25,0,<a href='./?m=info&type=music&id=548' target='_blank'>点击查看详情</a>,0%,0.37%,0%,19,2,10.53%,0.33%,0.04%,-,-,-,-,-
549,噩梦日记,秘封噩梦日记,24,0,<a href='./?m=info&type=music&id=549' target='_blank'>点击查看详情</a>,0%,0.35%,0%,33,1,3.03%,0.57%,0.02%,-,-,-,-,-
550,Lucid Dreamer,秘封噩梦日记,5,0,<a href='./?m=info&type=music&id=550' target='_blank'>点击查看详情</a>,0%,0.07%,0%,10,0,0%,0.17%,0%,-,-,-,-,-
551,Lunatic Dreamer,秘封噩梦日记,17,1,<a href='./?m=info&type=music&id=551' target='_blank'>点击查看详情</a>,5.88%,0.25%,0.02%,39,2,5.13%,0.68%,0.04%,-,-,-,-,-
552,Nightmare Diary,秘封噩梦日记,59,5,<a href='./?m=info&type=music&id=552' target='_blank'>点击查看详情</a>,8.47%,0.87%,0.08%,86,5,5.81%,1.5%,0.09%,-,-,-,-,-
553,沉默的兽灵,东方鬼形兽,26,1,<a href='./?m=info&type=music&id=553' target='_blank'>点击查看详情</a>,3.85%,0.38%,0.02%,-,-,-,-,-,-,-,-,-,-
554,只有地藏知晓的哀叹,东方鬼形兽,103,4,<a href='./?m=info&type=music&id=554' target='_blank'>点击查看详情</a>,3.88%,1.51%,0.06%,-,-,-,-,-,-,-,-,-,-
555,Jelly Stone,东方鬼形兽,79,2,<a href='./?m=info&type=music&id=555' target='_blank'>点击查看详情</a>,2.53%,1.16%,0.03%,-,-,-,-,-,-,-,-,-,-
556,Lost River,东方鬼形兽,18,1,<a href='./?m=info&type=music&id=556' target='_blank'>点击查看详情</a>,5.56%,0.26%,0.02%,-,-,-,-,-,-,-,-,-,-
557,石之婴儿与水中牛,东方鬼形兽,15,0,<a href='./?m=info&type=music&id=557' target='_blank'>点击查看详情</a>,0%,0.22%,0%,-,-,-,-,-,-,-,-,-,-
558,不朽的曼珠沙华,东方鬼形兽,42,1,<a href='./?m=info&type=music&id=558' target='_blank'>点击查看详情</a>,2.38%,0.62%,0.02%,-,-,-,-,-,-,-,-,-,-
559,Seraphic Chicken,东方鬼形兽,65,3,<a href='./?m=info&type=music&id=559' target='_blank'>点击查看详情</a>,4.62%,0.96%,0.05%,-,-,-,-,-,-,-,-,-,-
560,Unlocated Hell,东方鬼形兽,225,15,<a href='./?m=info&type=music&id=560' target='_blank'>点击查看详情</a>,6.67%,3.31%,0.23%,-,-,-,-,-,-,-,-,-,-
561,Tortoise Dragon　～ 幸运与不幸,东方鬼形兽,109,6,<a href='./?m=info&type=music&id=561' target='_blank'>点击查看详情</a>,5.5%,1.6%,0.09%,-,-,-,-,-,-,-,-,-,-
562,Beast Metropolis,东方鬼形兽,224,13,<a href='./?m=info&type=music&id=562' target='_blank'>点击查看详情</a>,5.8%,3.29%,0.2%,-,-,-,-,-,-,-,-,-,-
563,陶瓷的杖刀人,东方鬼形兽,75,4,<a href='./?m=info&type=music&id=563' target='_blank'>点击查看详情</a>,5.33%,1.1%,0.06%,-,-,-,-,-,-,-,-,-,-
564,Electric Heritage,东方鬼形兽,91,2,<a href='./?m=info&type=music&id=564' target='_blank'>点击查看详情</a>,2.2%,1.34%,0.03%,-,-,-,-,-,-,-,-,-,-
565,寄世界于偶像　～ Idoratrize World,东方鬼形兽,1925,245,<a href='./?m=info&type=music&id=565' target='_blank'>点击查看详情</a>,12.73%,28.29%,3.78%,-,-,-,-,-,-,-,-,-,-
566,闪耀的弱肉强食法则,东方鬼形兽,47,4,<a href='./?m=info&type=music&id=566' target='_blank'>点击查看详情</a>,8.51%,0.69%,0.06%,-,-,-,-,-,-,-,-,-,-
567,圣德太子的天马　～ Dark Pegasus,东方鬼形兽,124,3,<a href='./?m=info&type=music&id=567' target='_blank'>点击查看详情</a>,2.42%,1.82%,0.05%,-,-,-,-,-,-,-,-,-,-
568,畜生们的休息,东方鬼形兽,8,0,<a href='./?m=info&type=music&id=568' target='_blank'>点击查看详情</a>,0%,0.12%,0%,-,-,-,-,-,-,-,-,-,-
569,从地下的归还,东方鬼形兽,4,0,<a href='./?m=info&type=music&id=569' target='_blank'>点击查看详情</a>,0%,0.06%,0%,-,-,-,-,-,-,-,-,-,-
